frame.number,frame.time_epoch,tcp.srcport,tcp.dstport
"2143","1512236748.675358000","58220","8081"
"2144","1512236748.675880000","58220","8081"
"2145","1512236748.676993000","58220","8081"
"2146","1512236748.679812000","58220","8081"
"2147","1512236748.717595000","8081","58220"
"2148","1512236748.717845000","8081","58220"
"2149","1512236748.718091000","8081","58220"
"2150","1512236748.718361000","8081","58220"
"2151","1512236748.916184000","58220","8081"
"2152","1512236748.916251000","58220","8081"
"2153","1512236748.917476000","58220","8081"
"2154","1512236748.917522000","58220","8081"
"2155","1512236748.919398000","58220","8081"
"2156","1512236748.920468000","58220","8081"
"2157","1512236748.938911000","8081","58220"
"2158","1512236748.939240000","8081","58220"
"2159","1512236749.133437000","58220","8081"
"2160","1512236749.134032000","58220","8081"
"2161","1512236749.135340000","58220","8081"
"2162","1512236749.174854000","8081","58220"
"2163","1512236749.218690000","8081","58220"
"2164","1512236749.219274000","8081","58220"
"2165","1512236749.219564000","8081","58220"
"2166","1512236749.412799000","58220","8081"
"2167","1512236749.412881000","58220","8081"
"2168","1512236749.413006000","58220","8081"
"2169","1512236749.413422000","58220","8081"
"2170","1512236749.414106000","58220","8081"
"2171","1512236749.415335000","58220","8081"
"2172","1512236749.415824000","8081","58220"
"2173","1512236749.448266000","8081","58220"
"2174","1512236749.449159000","8081","58220"
"2175","1512236749.449446000","8081","58220"
"2176","1512236749.449685000","8081","58220"
"2177","1512236749.635551000","58220","8081"
"2178","1512236749.635757000","58220","8081"
"2179","1512236749.639973000","58220","8081"
"2180","1512236749.663823000","8081","58220"
"2181","1512236749.664119000","8081","58220"
"2182","1512236749.664393000","8081","58220"
"2183","1512236749.664648000","8081","58220"
"2184","1512236749.874656000","58220","8081"
"2185","1512236749.874733000","58220","8081"
"2186","1512236749.874934000","58220","8081"
"2187","1512236749.874977000","58220","8081"
"2188","1512236749.875593000","58220","8081"
"2189","1512236749.894127000","8081","58220"
"2190","1512236749.894409000","8081","58220"
"2191","1512236749.894536000","8081","58220"
"2192","1512236750.119088000","58220","8081"
"2193","1512236750.119169000","58220","8081"
"2194","1512236750.119245000","58220","8081"
"2195","1512236750.119320000","58220","8081"
"2196","1512236750.119373000","58220","8081"
"2197","1512236750.125140000","58220","8081"
"2198","1512236750.167096000","8081","58220"
"2199","1512236750.220238000","8081","58220"
"2200","1512236750.225092000","8081","58220"
"2201","1512236750.419886000","58220","8081"
"2202","1512236750.421037000","58220","8081"
"2203","1512236750.421968000","58220","8081"
"2204","1512236750.422584000","58220","8081"
"2205","1512236750.422703000","58220","8081"
"2206","1512236750.426551000","58220","8081"
"2207","1512236750.441515000","8081","58220"
"2208","1512236750.498945000","8081","58220"
"2209","1512236750.522610000","8081","58220"
"2210","1512236750.743385000","58220","8081"
"2211","1512236750.743663000","58220","8081"
"2212","1512236750.743786000","58220","8081"
"2213","1512236750.744075000","58220","8081"
"2214","1512236750.744196000","58220","8081"
"2215","1512236750.744322000","58220","8081"
"2216","1512236750.744849000","8081","58220"
"2217","1512236750.860282000","8081","58220"
"2218","1512236750.861189000","8081","58220"
"2219","1512236750.865316000","8081","58220"
"2220","1512236751.082268000","58220","8081"
"2221","1512236751.083373000","58220","8081"
"2222","1512236751.083443000","58220","8081"
"2223","1512236751.084998000","58220","8081"
"2224","1512236751.085328000","58220","8081"
"2225","1512236751.091591000","58220","8081"
"2226","1512236751.094327000","8081","58220"
"2227","1512236751.166675000","8081","58220"
"2228","1512236751.171369000","8081","58220"
"2229","1512236751.171505000","8081","58220"
"2230","1512236751.395454000","58220","8081"
"2231","1512236751.395534000","58220","8081"
"2232","1512236751.397582000","58220","8081"
"2233","1512236751.397630000","58220","8081"
"2234","1512236751.397704000","58220","8081"
"2235","1512236751.401228000","58220","8081"
"2236","1512236751.401694000","8081","58220"
"2237","1512236751.450120000","8081","58220"
"2238","1512236751.450414000","8081","58220"
"2239","1512236751.671841000","58220","8081"
"2240","1512236751.679454000","58220","8081"
"2241","1512236751.679577000","58220","8081"
"2242","1512236751.681169000","58220","8081"
"2243","1512236751.681459000","58220","8081"
"2244","1512236751.683594000","58220","8081"
"2245","1512236751.684149000","8081","58220"
"2246","1512236751.710044000","8081","58220"
"2247","1512236751.710375000","8081","58220"
"2248","1512236751.710778000","8081","58220"
"2249","1512236751.710870000","8081","58220"
"2250","1512236751.937327000","58220","8081"
"2251","1512236751.948124000","58220","8081"
"2252","1512236751.948323000","58220","8081"
"2253","1512236751.948407000","58220","8081"
"2254","1512236752.378780000","8081","58220"
"2255","1512236752.593295000","58220","8081"
"2256","1512236752.593672000","8081","58220"
"2257","1512236752.790278000","58220","8081"
"2258","1512236752.790797000","8081","58220"
"2259","1512236752.993325000","58220","8081"
"2260","1512236752.996556000","58220","8081"
"2261","1512236753.035364000","8081","58220"
"2262","1512236753.049632000","8081","58220"
"2263","1512236753.050086000","8081","58220"
"2264","1512236753.297805000","58220","8081"
"2265","1512236753.297964000","58220","8081"
"2266","1512236753.298132000","58220","8081"
"2267","1512236753.298291000","58220","8081"
"2268","1512236753.298296000","8081","58220"
"2269","1512236753.298779000","8081","58220"
"2270","1512236753.298855000","8081","58220"
"2271","1512236753.495732000","58220","8081"
"2272","1512236753.495908000","58220","8081"
"2273","1512236753.496065000","8081","58220"
"2274","1512236753.496151000","8081","58220"
"2275","1512236753.496236000","58220","8081"
"2276","1512236753.713199000","58220","8081"
"2277","1512236753.713416000","58220","8081"
"2278","1512236753.713498000","58220","8081"
"2279","1512236753.714398000","58220","8081"
"2280","1512236753.714771000","8081","58220"
"2281","1512236753.734543000","8081","58220"
"2282","1512236753.734868000","8081","58220"
"2283","1512236753.927395000","58220","8081"
"2284","1512236753.928104000","8081","58220"
"2285","1512236753.933056000","58220","8081"
"2286","1512236753.933146000","58220","8081"
"2287","1512236753.933422000","8081","58220"
"2288","1512236754.154730000","58220","8081"
"2289","1512236754.155225000","58220","8081"
"2290","1512236754.157060000","58220","8081"
"2291","1512236754.194747000","8081","58220"
"2292","1512236754.207209000","8081","58220"
"2293","1512236754.207630000","8081","58220"
"2294","1512236754.396449000","58220","8081"
"2295","1512236754.396849000","8081","58220"
"2296","1512236754.397309000","58220","8081"
"2297","1512236754.397546000","8081","58220"
"2298","1512236754.581494000","58220","8081"
"2299","1512236754.581570000","58220","8081"
"2300","1512236754.583894000","58220","8081"
"2301","1512236754.584200000","8081","58220"
"2302","1512236754.618247000","8081","58220"
"2303","1512236754.618537000","8081","58220"
"2304","1512236754.821043000","58220","8081"
"2305","1512236754.821293000","58220","8081"
"2306","1512236754.821365000","8081","58220"
"2307","1512236754.821618000","8081","58220"
"2308","1512236754.821701000","58220","8081"
"2309","1512236755.014439000","58220","8081"
"2310","1512236755.014927000","58220","8081"
"2311","1512236755.017176000","58220","8081"
"2312","1512236755.056965000","8081","58220"
"2313","1512236755.063191000","8081","58220"
"2314","1512236755.063306000","8081","58220"
"2315","1512236755.063587000","8081","58220"
"2316","1512236755.064053000","8081","58220"
"2317","1512236755.251632000","58220","8081"
"2318","1512236755.252212000","8081","58220"
"2319","1512236755.254787000","58220","8081"
"2320","1512236755.255121000","8081","58220"
"2321","1512236755.455030000","58220","8081"
"2322","1512236755.455424000","58220","8081"
"2323","1512236755.457226000","58220","8081"
"2324","1512236755.457925000","8081","58220"
"2325","1512236755.510062000","8081","58220"
"2326","1512236755.510512000","8081","58220"
"2327","1512236755.718597000","58220","8081"
"2328","1512236755.718678000","58220","8081"
"2329","1512236755.718724000","58220","8081"
"2330","1512236755.718898000","8081","58220"
"2331","1512236755.719027000","8081","58220"
"2332","1512236755.746663000","58220","8081"
"2333","1512236755.951199000","58220","8081"
"2334","1512236755.951278000","58220","8081"
"2335","1512236755.952676000","58220","8081"
"2336","1512236755.953016000","8081","58220"
"2337","1512236755.987515000","8081","58220"
"2338","1512236755.987808000","8081","58220"
"2339","1512236755.988083000","8081","58220"
"2340","1512236756.172086000","58220","8081"
"2341","1512236756.172139000","58220","8081"
"2342","1512236756.172209000","58220","8081"
"2343","1512236756.172256000","58220","8081"
"2344","1512236756.172415000","8081","58220"
"2345","1512236756.393733000","58220","8081"
"2346","1512236756.401262000","58220","8081"
"2347","1512236756.428094000","8081","58220"
"2348","1512236756.428421000","8081","58220"
"2349","1512236756.428639000","8081","58220"
"2350","1512236756.624768000","58220","8081"
"2351","1512236756.624846000","58220","8081"
"2352","1512236756.625076000","8081","58220"
"2353","1512236756.628394000","58220","8081"
"2354","1512236756.808407000","58220","8081"
"2355","1512236756.811816000","58220","8081"
"2356","1512236756.837058000","8081","58220"
"2357","1512236756.837427000","8081","58220"
"2358","1512236756.837639000","8081","58220"
"2359","1512236757.036998000","58220","8081"
"2360","1512236757.037520000","8081","58220"
"2361","1512236757.037558000","58220","8081"
"2362","1512236757.037929000","58220","8081"
"2363","1512236757.037979000","58220","8081"
"2364","1512236757.074929000","58220","8081"
"2365","1512236757.232861000","58220","8081"
"2366","1512236757.234098000","58220","8081"
"2367","1512236757.254018000","8081","58220"
"2368","1512236757.254353000","8081","58220"
"2369","1512236757.254550000","8081","58220"
"2370","1512236757.442356000","58220","8081"
"2371","1512236757.442753000","58220","8081"
"2372","1512236757.442875000","58220","8081"
"2373","1512236757.443986000","58220","8081"
"2374","1512236757.444034000","58220","8081"
"2375","1512236757.445825000","58220","8081"
"2376","1512236757.467599000","8081","58220"
"2377","1512236757.467894000","8081","58220"
"2378","1512236757.468051000","8081","58220"
"2379","1512236757.691944000","58220","8081"
"2380","1512236757.692023000","58220","8081"
"2381","1512236757.702500000","58220","8081"
"2382","1512236757.702624000","58220","8081"
"2383","1512236757.702746000","58220","8081"
"2384","1512236757.702868000","58220","8081"
"2385","1512236757.722324000","8081","58220"
"2386","1512236757.722526000","8081","58220"
"2387","1512236757.722771000","8081","58220"
"2388","1512236757.954587000","58220","8081"
"2389","1512236757.954680000","58220","8081"
"2390","1512236757.954754000","58220","8081"
"2391","1512236757.954804000","58220","8081"
"2392","1512236757.954878000","58220","8081"
"2393","1512236757.958269000","58220","8081"
"2394","1512236757.994875000","8081","58220"
"2395","1512236758.008354000","8081","58220"
"2396","1512236758.008462000","8081","58220"
"2397","1512236758.008755000","8081","58220"
"2398","1512236758.194860000","58220","8081"
"2399","1512236758.194951000","58220","8081"
"2400","1512236758.195756000","58220","8081"
"2401","1512236758.196464000","58220","8081"
"2402","1512236758.198756000","58220","8081"
"2403","1512236758.201977000","58220","8081"
"2404","1512236758.202468000","8081","58220"
"2405","1512236758.233783000","8081","58220"
"2406","1512236758.234189000","8081","58220"
"2407","1512236758.234394000","8081","58220"
"2408","1512236758.234681000","8081","58220"
"2409","1512236758.428470000","58220","8081"
"2410","1512236758.428759000","58220","8081"
"2411","1512236758.428867000","58220","8081"
"2412","1512236758.428921000","58220","8081"
"2413","1512236758.428998000","58220","8081"
"2414","1512236758.429079000","58220","8081"
"2415","1512236758.447071000","8081","58220"
"2416","1512236758.447274000","8081","58220"
"2417","1512236758.447365000","8081","58220"
"2418","1512236758.447729000","8081","58220"
"2419","1512236758.659862000","58220","8081"
"2420","1512236758.659983000","58220","8081"
"2421","1512236758.660026000","58220","8081"
"2422","1512236758.660108000","58220","8081"
"2423","1512236758.661712000","58220","8081"
"2424","1512236758.661764000","58220","8081"
"2425","1512236758.702831000","8081","58220"
"2426","1512236758.724157000","8081","58220"
"2427","1512236758.724686000","8081","58220"
"2428","1512236758.724986000","8081","58220"
"2429","1512236758.930650000","58220","8081"
"2430","1512236758.931959000","58220","8081"
"2431","1512236758.932203000","58220","8081"
"2432","1512236758.932327000","58220","8081"
"2433","1512236758.932446000","58220","8081"
"2434","1512236758.934621000","58220","8081"
"2435","1512236758.936212000","8081","58220"
"2436","1512236759.001571000","8081","58220"
"2437","1512236759.001648000","8081","58220"
"2438","1512236759.184139000","58220","8081"
"2439","1512236759.184545000","58220","8081"
"2440","1512236759.184869000","58220","8081"
"2441","1512236759.185899000","58220","8081"
"2442","1512236759.186436000","58220","8081"
"2443","1512236759.189382000","58220","8081"
"2444","1512236759.189907000","8081","58220"
"2445","1512236759.223387000","8081","58220"
"2446","1512236759.223724000","8081","58220"
"2447","1512236759.223924000","8081","58220"
"2448","1512236759.420699000","58220","8081"
"2449","1512236759.420784000","58220","8081"
"2450","1512236759.421146000","58220","8081"
"2451","1512236759.421190000","58220","8081"
"2452","1512236759.430011000","58220","8081"
"2453","1512236759.467371000","8081","58220"
"2454","1512236759.472698000","8081","58220"
"2455","1512236759.473233000","8081","58220"
"2456","1512236759.473521000","8081","58220"
"2457","1512236759.664551000","58220","8081"
"2458","1512236759.664720000","58220","8081"
"2459","1512236759.664806000","58220","8081"
"2460","1512236759.664921000","58220","8081"
"2461","1512236759.664972000","58220","8081"
"2462","1512236759.666327000","58220","8081"
"2463","1512236759.666752000","8081","58220"
"2464","1512236759.687239000","8081","58220"
"2465","1512236759.687312000","8081","58220"
"2466","1512236759.869608000","58220","8081"
"2467","1512236759.870056000","58220","8081"
"2468","1512236759.873551000","58220","8081"
"2469","1512236759.893515000","8081","58220"
"2470","1512236759.894044000","8081","58220"
"2471","1512236759.894221000","8081","58220"
"2472","1512236760.075763000","58220","8081"
"2473","1512236760.076096000","58220","8081"
"2474","1512236760.076748000","58220","8081"
"2475","1512236760.077471000","58220","8081"
"2476","1512236760.077523000","58220","8081"
"2477","1512236760.079891000","58220","8081"
"2478","1512236760.106871000","8081","58220"
"2479","1512236760.106984000","8081","58220"
"2480","1512236760.107394000","8081","58220"
"2481","1512236760.291702000","58220","8081"
"2482","1512236760.292032000","58220","8081"
"2483","1512236760.292939000","58220","8081"
"2484","1512236760.294816000","58220","8081"
"2485","1512236760.334951000","8081","58220"
"2486","1512236760.351217000","8081","58220"
"2487","1512236760.351382000","8081","58220"
"2488","1512236760.351540000","8081","58220"
"2489","1512236760.351620000","8081","58220"
"2490","1512236760.541793000","58220","8081"
"2491","1512236760.542774000","58220","8081"
"2492","1512236760.544028000","58220","8081"
"2493","1512236760.544474000","8081","58220"
"2494","1512236760.573472000","8081","58220"
"2495","1512236760.573632000","8081","58220"
"2496","1512236760.574004000","8081","58220"
"2497","1512236760.775367000","58220","8081"
"2498","1512236760.775449000","58220","8081"
"2499","1512236760.775680000","58220","8081"
"2500","1512236760.777069000","58220","8081"
"2501","1512236760.777115000","58220","8081"
"2502","1512236760.782965000","58220","8081"
"2503","1512236760.815751000","8081","58220"
"2504","1512236760.816195000","8081","58220"
"2505","1512236761.011105000","58220","8081"
"2506","1512236761.011204000","58220","8081"
"2507","1512236761.011355000","58220","8081"
"2508","1512236761.011403000","58220","8081"
"2509","1512236761.011524000","58220","8081"
"2510","1512236761.011601000","58220","8081"
"2511","1512236761.052296000","8081","58220"
"2512","1512236761.060554000","8081","58220"
"2513","1512236761.060800000","8081","58220"
"2514","1512236761.061043000","8081","58220"
"2515","1512236761.061443000","8081","58220"
"2516","1512236761.252496000","58220","8081"
"2517","1512236761.253723000","58220","8081"
"2518","1512236761.253855000","58220","8081"
"2519","1512236761.253977000","58220","8081"
"2520","1512236761.254100000","58220","8081"
"2521","1512236761.254255000","58220","8081"
"2522","1512236761.254833000","8081","58220"
"2523","1512236761.284347000","8081","58220"
"2524","1512236761.284466000","8081","58220"
"2525","1512236761.284556000","8081","58220"
"2526","1512236761.284842000","8081","58220"
"2527","1512236761.511651000","58220","8081"
"2528","1512236761.511815000","58220","8081"
"2529","1512236761.516738000","58220","8081"
"2530","1512236761.550692000","8081","58220"
"2531","1512236761.550738000","8081","58220"
"2532","1512236761.769684000","58220","8081"
"2533","1512236761.769735000","58220","8081"
"2534","1512236761.770096000","58220","8081"
"2535","1512236761.775506000","58220","8081"
"2536","1512236761.775995000","58220","8081"
"2537","1512236761.779439000","58220","8081"
"2538","1512236761.798929000","8081","58220"
"2539","1512236761.799057000","8081","58220"
"2540","1512236761.799178000","8081","58220"
"2541","1512236762.005062000","58220","8081"
"2542","1512236762.005185000","58220","8081"
"2543","1512236762.005277000","58220","8081"
"2544","1512236762.005349000","58220","8081"
"2545","1512236762.006103000","58220","8081"
"2546","1512236762.013994000","58220","8081"
"2547","1512236762.035276000","8081","58220"
"2548","1512236762.035528000","8081","58220"
"2549","1512236762.035768000","8081","58220"
"2550","1512236762.226629000","58220","8081"
"2551","1512236762.227039000","58220","8081"
"2552","1512236762.238346000","58220","8081"
"2553","1512236762.267968000","8081","58220"
"2554","1512236762.268218000","8081","58220"
"2555","1512236762.268472000","8081","58220"
"2556","1512236762.472929000","58220","8081"
"2557","1512236762.473000000","58220","8081"
"2558","1512236762.474676000","58220","8081"
"2559","1512236762.516690000","8081","58220"
"2560","1512236762.530377000","8081","58220"
"2561","1512236762.530835000","8081","58220"
"2562","1512236762.531199000","8081","58220"
"2563","1512236762.773884000","58220","8081"
"2564","1512236762.775188000","58220","8081"
"2565","1512236762.775306000","58220","8081"
"2566","1512236762.775394000","58220","8081"
"2567","1512236762.775681000","58220","8081"
"2568","1512236762.779109000","58220","8081"
"2569","1512236762.779650000","8081","58220"
"2570","1512236762.817466000","8081","58220"
"2571","1512236762.817584000","8081","58220"
"2572","1512236762.817756000","8081","58220"
"2573","1512236762.818193000","8081","58220"
"2574","1512236763.017654000","58220","8081"
"2575","1512236763.024951000","58220","8081"
"2576","1512236763.025039000","58220","8081"
"2577","1512236763.025197000","58220","8081"
"2578","1512236763.025327000","58220","8081"
"2579","1512236763.025734000","58220","8081"
"2580","1512236763.063655000","8081","58220"
"2581","1512236763.065965000","8081","58220"
"2582","1512236763.066500000","8081","58220"
"2583","1512236763.066814000","8081","58220"
"2584","1512236763.067027000","8081","58220"
"2585","1512236763.067225000","8081","58220"
"2586","1512236763.285688000","58220","8081"
"2587","1512236763.286191000","58220","8081"
"2588","1512236763.286394000","58220","8081"
"2589","1512236763.286510000","58220","8081"
"2590","1512236763.286595000","58220","8081"
"2591","1512236763.286677000","58220","8081"
"2592","1512236763.287042000","8081","58220"
"2593","1512236763.328441000","8081","58220"
"2594","1512236763.328681000","8081","58220"
"2595","1512236763.328769000","8081","58220"
"2596","1512236763.328927000","8081","58220"
"2597","1512236763.329213000","8081","58220"
"2598","1512236763.537632000","58220","8081"
"2599","1512236763.538361000","58220","8081"
"2600","1512236763.540456000","58220","8081"
"2601","1512236763.540937000","58220","8081"
"2602","1512236763.546354000","58220","8081"
"2603","1512236763.546846000","8081","58220"
"2604","1512236763.592196000","8081","58220"
"2605","1512236763.592929000","8081","58220"
"2606","1512236763.593136000","8081","58220"
"2607","1512236763.801726000","58220","8081"
"2608","1512236763.801797000","58220","8081"
"2609","1512236763.801837000","58220","8081"
"2610","1512236763.802756000","58220","8081"
"2611","1512236763.802802000","58220","8081"
"2612","1512236763.809628000","58220","8081"
"2613","1512236763.812175000","8081","58220"
"2614","1512236763.844724000","8081","58220"
"2615","1512236763.845090000","8081","58220"
"2616","1512236763.845503000","8081","58220"
"2617","1512236764.069648000","58220","8081"
"2618","1512236764.069887000","58220","8081"
"2619","1512236764.069937000","58220","8081"
"2620","1512236764.070008000","58220","8081"
"2621","1512236764.070049000","58220","8081"
"2622","1512236764.070100000","58220","8081"
"2623","1512236764.090837000","8081","58220"
"2624","1512236764.091075000","8081","58220"
"2625","1512236764.091348000","8081","58220"
"2626","1512236764.287260000","58220","8081"
"2627","1512236764.288119000","58220","8081"
"2628","1512236764.288197000","58220","8081"
"2629","1512236764.290850000","58220","8081"
"2630","1512236764.296149000","58220","8081"
"2631","1512236764.332987000","8081","58220"
"2632","1512236764.333315000","8081","58220"
"2633","1512236764.333803000","8081","58220"
"2634","1512236764.534862000","58220","8081"
"2635","1512236764.535024000","58220","8081"
"2636","1512236764.535186000","58220","8081"
"2637","1512236764.575243000","8081","58220"
"2638","1512236764.580425000","8081","58220"
"2639","1512236764.580764000","8081","58220"
"2640","1512236764.580969000","8081","58220"
"2641","1512236764.581168000","8081","58220"
"2642","1512236764.796723000","58220","8081"
"2643","1512236764.797007000","58220","8081"
"2644","1512236764.797176000","58220","8081"
"2645","1512236764.797460000","58220","8081"
"2646","1512236764.797541000","58220","8081"
"2647","1512236764.799427000","58220","8081"
"2648","1512236764.799853000","8081","58220"
"2649","1512236764.839304000","8081","58220"
"2650","1512236764.839578000","8081","58220"
"2651","1512236764.839702000","8081","58220"
"2652","1512236764.839827000","8081","58220"
"2653","1512236765.027513000","58220","8081"
"2654","1512236765.028204000","58220","8081"
"2655","1512236765.029847000","58220","8081"
"2656","1512236765.030128000","58220","8081"
"2657","1512236765.030702000","58220","8081"
"2658","1512236765.033891000","58220","8081"
"2659","1512236765.034328000","8081","58220"
"2660","1512236765.066255000","8081","58220"
"2661","1512236765.066452000","8081","58220"
"2662","1512236765.066662000","8081","58220"
"2663","1512236765.066858000","8081","58220"
"2664","1512236765.067318000","8081","58220"
"2665","1512236765.067437000","8081","58220"
"2666","1512236765.271690000","58220","8081"
"2667","1512236765.271772000","58220","8081"
"2668","1512236765.271816000","58220","8081"
"2669","1512236765.272052000","58220","8081"
"2670","1512236765.272760000","58220","8081"
"2671","1512236765.309491000","8081","58220"
"2672","1512236765.309612000","8081","58220"
"2673","1512236765.309777000","8081","58220"
"2674","1512236765.500902000","58220","8081"
"2675","1512236765.501555000","58220","8081"
"2676","1512236765.501682000","58220","8081"
"2677","1512236765.504053000","58220","8081"
"2678","1512236765.544451000","8081","58220"
"2679","1512236765.544525000","8081","58220"
"2680","1512236765.544865000","8081","58220"
"2681","1512236765.738593000","58220","8081"
"2682","1512236765.745310000","58220","8081"
"2683","1512236765.745839000","58220","8081"
"2684","1512236765.746251000","58220","8081"
"2685","1512236765.746709000","8081","58220"
"2686","1512236765.787593000","8081","58220"
"2687","1512236765.788112000","8081","58220"
"2688","1512236766.027392000","58220","8081"
"2689","1512236766.027446000","58220","8081"
"2690","1512236766.027808000","58220","8081"
"2691","1512236766.027857000","58220","8081"
"2692","1512236766.027981000","58220","8081"
"2693","1512236766.028708000","58220","8081"
"2694","1512236766.070707000","8081","58220"
"2695","1512236766.083595000","8081","58220"
"2696","1512236766.083937000","8081","58220"
"2697","1512236766.290098000","58220","8081"
"2698","1512236766.290139000","58220","8081"
"2699","1512236766.292431000","58220","8081"
"2700","1512236766.292481000","58220","8081"
"2701","1512236766.294447000","58220","8081"
"2702","1512236766.298705000","58220","8081"
"2703","1512236766.299160000","8081","58220"
"2704","1512236766.349166000","8081","58220"
"2705","1512236766.349668000","8081","58220"
"2706","1512236766.606822000","58220","8081"
"2707","1512236766.607119000","58220","8081"
"2708","1512236766.607159000","58220","8081"
"2709","1512236766.608306000","58220","8081"
"2710","1512236766.608677000","58220","8081"
"2711","1512236766.609324000","8081","58220"
"2712","1512236766.635594000","8081","58220"
"2713","1512236766.636182000","8081","58220"
"2714","1512236766.824938000","58220","8081"
"2715","1512236766.825560000","58220","8081"
"2716","1512236766.825876000","58220","8081"
"2717","1512236766.826000000","58220","8081"
"2718","1512236766.826055000","58220","8081"
"2719","1512236766.829101000","58220","8081"
"2720","1512236766.854475000","8081","58220"
"2721","1512236766.854669000","8081","58220"
"2722","1512236766.854832000","8081","58220"
"2723","1512236766.854954000","8081","58220"
"2724","1512236766.855411000","8081","58220"
"2725","1512236767.046768000","58220","8081"
"2726","1512236767.048985000","58220","8081"
"2727","1512236767.051601000","58220","8081"
"2728","1512236767.051734000","58220","8081"
"2729","1512236767.051853000","58220","8081"
"2730","1512236767.053204000","58220","8081"
"2731","1512236767.083882000","8081","58220"
"2732","1512236767.084375000","8081","58220"
"2733","1512236767.084529000","8081","58220"
"2734","1512236767.274094000","58220","8081"
"2735","1512236767.274582000","58220","8081"
"2736","1512236767.274982000","58220","8081"
"2737","1512236767.275113000","58220","8081"
"2738","1512236767.275281000","58220","8081"
"2739","1512236767.276495000","58220","8081"
"2740","1512236767.308452000","8081","58220"
"2741","1512236767.308910000","8081","58220"
"2742","1512236767.309322000","8081","58220"
"2743","1512236767.516647000","58220","8081"
"2744","1512236767.516935000","58220","8081"
"2745","1512236767.517014000","58220","8081"
"2746","1512236767.517298000","58220","8081"
"2747","1512236767.517428000","58220","8081"
"2748","1512236767.518246000","58220","8081"
"2749","1512236767.557644000","8081","58220"
"2750","1512236767.573786000","8081","58220"
"2751","1512236767.573877000","8081","58220"
"2752","1512236767.573915000","8081","58220"
"2753","1512236767.773047000","58220","8081"
"2754","1512236767.773751000","58220","8081"
"2755","1512236767.775597000","58220","8081"
"2756","1512236767.776740000","58220","8081"
"2757","1512236767.781947000","58220","8081"
"2758","1512236767.782575000","8081","58220"
"2759","1512236767.825959000","8081","58220"
"2760","1512236767.826122000","8081","58220"
"2761","1512236767.826318000","8081","58220"
"2762","1512236767.826617000","8081","58220"
"2763","1512236768.030471000","58220","8081"
"2764","1512236768.032471000","58220","8081"
"2765","1512236768.034597000","58220","8081"
"2766","1512236768.035168000","8081","58220"
"2767","1512236768.071367000","8081","58220"
"2768","1512236768.072386000","8081","58220"
"2769","1512236768.072640000","8081","58220"
"2770","1512236768.266874000","58220","8081"
"2771","1512236768.268137000","58220","8081"
"2772","1512236768.268923000","58220","8081"
"2773","1512236768.269001000","58220","8081"
"2774","1512236768.269617000","58220","8081"
"2775","1512236768.275240000","58220","8081"
"2776","1512236768.314548000","8081","58220"
"2777","1512236768.320760000","8081","58220"
"2778","1512236768.320927000","8081","58220"
"2779","1512236768.321343000","8081","58220"
"2780","1512236768.574542000","58220","8081"
"2781","1512236768.574630000","58220","8081"
"2782","1512236768.574743000","58220","8081"
"2783","1512236768.574787000","58220","8081"
"2784","1512236768.574917000","58220","8081"
"2785","1512236768.574991000","58220","8081"
"2786","1512236768.575033000","58220","8081"
"2787","1512236768.575611000","8081","58220"
"2788","1512236768.794351000","58220","8081"
"2789","1512236768.795808000","58220","8081"
"2790","1512236768.800090000","58220","8081"
"2791","1512236768.800541000","8081","58220"
"2792","1512236768.839526000","8081","58220"
"2793","1512236768.839650000","8081","58220"
"2794","1512236768.839939000","8081","58220"
"2795","1512236769.028140000","58220","8081"
"2796","1512236769.028226000","58220","8081"
"2797","1512236769.028375000","58220","8081"
"2798","1512236769.028483000","8081","58220"
"2799","1512236769.074487000","58220","8081"
"2800","1512236769.212540000","58220","8081"
"2801","1512236769.212749000","58220","8081"
"2802","1512236769.216708000","58220","8081"
"2803","1512236769.217154000","8081","58220"
"2804","1512236769.289028000","8081","58220"
"2805","1512236769.289721000","8081","58220"
"2806","1512236769.517411000","58220","8081"
"2807","1512236769.517424000","58220","8081"
"2808","1512236769.517535000","58220","8081"
"2809","1512236769.517584000","58220","8081"
"2810","1512236769.518469000","8081","58220"
"2811","1512236769.553683000","58220","8081"
"2812","1512236769.749701000","58220","8081"
"2813","1512236769.757804000","58220","8081"
"2814","1512236769.758413000","8081","58220"
"2815","1512236769.803113000","8081","58220"
"2816","1512236769.803194000","8081","58220"
"2817","1512236769.803443000","8081","58220"
"2818","1512236769.803854000","8081","58220"
"2819","1512236769.993710000","58220","8081"
"2820","1512236769.993831000","58220","8081"
"2821","1512236769.994322000","58220","8081"
"2822","1512236769.994403000","58220","8081"
"2823","1512236769.994735000","58220","8081"
"2824","1512236769.998123000","58220","8081"
"2825","1512236769.998449000","8081","58220"
"2826","1512236770.054271000","8081","58220"
"2827","1512236770.054748000","8081","58220"
"2828","1512236770.055162000","8081","58220"
"2829","1512236770.264307000","58220","8081"
"2830","1512236770.268237000","58220","8081"
"2831","1512236770.274785000","58220","8081"
"2832","1512236770.274949000","58220","8081"
"2833","1512236770.275043000","58220","8081"
"2834","1512236770.277373000","58220","8081"
"2835","1512236770.278231000","8081","58220"
"2836","1512236770.766714000","8081","58220"
"2837","1512236770.766955000","8081","58220"
"2838","1512236770.767813000","8081","58220"
"2839","1512236770.767850000","8081","58220"
"2840","1512236770.959904000","58220","8081"
